Environment,Genotype,Group,Geno.GY_control,Geno.GY_test,Trial.GY_control,Trial.GY_test,Cov_DSI,SD_blue,SD_weight,PH_blue,PH_weight,NDVI_blue,NDVI_weight,GR_blue,GR_weight,GY_blue,GY_weight,TKW_blue,TKW_weight,TW_blue,TW_weight
2022 THD,KSTdGD80.150,WIL,0.2135,-0.669,0.8366,-0.0454,1.0006,-0.089,2.9599,-0.361,3.4476,NA,NA,NA,NA,-0.669,6.7669,-0.176,16.4091,-0.329,13.5802
2022 THD,KSTdGD80.151,WIL,-0.2947,-0.393,0.8366,-0.0454,0.1115,0.873,2.9271,1.056,3.4487,NA,NA,NA,NA,-0.393,6.5651,0.235,16.1601,0.016,12.52
2022 THD,KSTdGD80.153,WIL,-0.6098,-0.219,0.8366,-0.0454,-0.4431,-1.083,2.9688,-0.565,3.2741,NA,NA,NA,NA,-0.219,6.8376,0.212,16.4674,-0.376,13.5677
2022 THD,KSTdGD80.154,WIL,-0.0666,-1.078,0.8366,-0.0454,1.1467,0.722,2.9937,0.733,3.4436,NA,NA,NA,NA,-1.078,6.9115,-0.199,16.5535,-0.334,13.7813
2022 THD,KSTdGD80.155,WIL,-0.5205,-0.511,0.8366,-0.0454,-0.0108,-0.635,2.9647,0.266,3.3892,NA,NA,NA,NA,-0.511,6.8975,0.173,16.4979,0.812,13.5904
2022 THD,KSTdGD80.156,WIL,1.1893,0.118,0.8366,-0.0454,1.2147,1.559,2.9776,1.389,3.3683,NA,NA,NA,NA,0.118,6.8852,-1.478,16.4236,1.18,13.5621
2022 THD,KSTdGD80.157,WIL,1.3945,0.9,0.8366,-0.0454,0.5607,0.487,2.8939,-0.884,3.3362,NA,NA,NA,NA,0.9,6.6392,-1.249,15.9044,0.197,13.0104
2022 THD,KSTdGD80.158,WIL,-0.9091,-0.718,0.8366,-0.0454,-0.2167,-0.201,2.937,0.995,3.4746,NA,NA,NA,NA,-0.718,6.7526,0.586,16.2242,0.498,13.4562
2022 THD,KSTdGD80.159,WIL,1.5753,1.021,0.8366,-0.0454,0.6285,0.408,2.9372,-0.153,3.256,NA,NA,NA,NA,1.021,6.8381,-0.447,16.4409,0.491,13.4576
2022 THD,KSTdGD80.16,WIL,-0.4608,-0.025,0.8366,-0.0454,-0.4941,-0.392,2.5991,1.848,3.167,NA,NA,NA,NA,-0.025,6.0277,0.91,14.4514,1.927,11.0899
2022 THD,KSTdGD80.160,WIL,-0.0824,-1.331,0.8366,-0.0454,1.4157,-0.672,3.0036,-0.58,3.3056,NA,NA,NA,NA,-1.331,6.9178,-0.338,16.6717,-0.661,13.7624
2022 THD,KSTdGD80.161,WIL,-0.1802,0.544,0.8366,-0.0454,-0.8211,-0.93,3.0501,-0.356,3.447,NA,NA,NA,NA,0.544,6.9691,0.551,16.9378,-0.538,13.9365
2022 THD,KSTdGD80.163,WIL,0.1676,0.879,0.8366,-0.0454,-0.8066,-0.011,2.9228,-1.302,3.4387,NA,NA,NA,NA,0.879,6.872,-0.076,16.3439,0.87,13.5948
2022 THD,KSTdGD80.164,WIL,0.0175,0.532,0.8366,-0.0454,-0.5833,-0.023,3.0055,0.933,3.3552,NA,NA,NA,NA,0.532,6.9346,-0.745,16.7235,-0.425,13.8688
2022 THD,KSTdGD80.166,WIL,1.0095,-0.158,0.8366,-0.0454,1.3237,0.513,2.6358,0.447,3.173,NA,NA,NA,NA,-0.158,6.1063,0.417,14.4502,0.447,11.3829
2022 THD,KSTdGD80.169,WIL,-0.6308,0.781,0.8366,-0.0454,-1.6007,-1.362,2.9422,-1.036,3.3814,NA,NA,NA,NA,0.781,6.8613,1.232,16.3488,2.217,13.4576
2022 THD,KSTdGD80.170,WIL,-0.6807,-1.444,0.8366,-0.0454,0.8654,0.187,2.9766,1.046,3.4195,NA,NA,NA,NA,-1.444,6.9053,2.603,16.546,-0.363,13.773
2022 THD,KSTdGD80.173,WIL,-1.0394,0.113,0.8366,-0.0454,-1.3066,0.079,2.9853,-1.136,3.4227,NA,NA,NA,NA,0.113,6.9959,-0.017,16.7383,-0.099,13.9235
2022 THD,KSTdGD80.175,WIL,1.9607,1.123,0.8366,-0.0454,0.9498,-0.622,2.9185,-1.08,3.3806,NA,NA,NA,NA,1.123,6.8291,-0.71,16.326,1.761,13.4712
2022 THD,KSTdGD80.176,WIL,1.4242,0.98,0.8366,-0.0454,0.5036,1.065,2.9765,-0.808,3.4702,NA,NA,NA,NA,0.98,6.886,-0.546,16.4741,-0.588,13.7083
2022 THD,KSTdGD80.177,WIL,-0.0417,0.533,0.8366,-0.0454,-0.6516,-0.819,2.9718,-0.498,3.445,NA,NA,NA,NA,0.533,6.9818,-0.643,16.6104,-2.46,13.8238
2022 THD,KSTdGD80.18,WIL,1.281,0.69,0.8366,-0.0454,0.6701,0.124,2.8237,-0.423,3.1372,NA,NA,NA,NA,0.69,6.2482,-0.572,15.5256,-0.157,12.0712
2022 THD,KSTdGD80.180,WIL,0.4154,0.773,0.8366,-0.0454,-0.4055,0.685,2.9988,-0.488,3.4551,NA,NA,NA,NA,0.773,6.9099,-0.658,16.6485,-0.419,13.8396
2022 THD,KSTdGD80.181,WIL,1.7658,0.545,0.8366,-0.0454,1.3842,0.263,3.0095,1.037,3.4011,NA,NA,NA,NA,0.545,6.9304,0.035,16.6901,0.288,13.8703
2022 THD,KSTdGD80.182,WIL,1.1453,0.844,0.8366,-0.0454,0.3416,0.25,2.96,-0.352,3.4049,NA,NA,NA,NA,0.844,6.8548,-0.928,16.3451,0.634,13.5054
2022 THD,KSTdGD80.183,WIL,-0.2372,-0.036,0.8366,-0.0454,-0.2281,0.462,2.7397,0.677,3.2051,NA,NA,NA,NA,-0.036,6.4051,1.436,15.1125,-0.029,12.2115
2022 THD,KSTdGD80.184,WIL,-1.4792,-3.436,0.8366,-0.0454,2.2186,0.402,2.8055,-0.761,3.1175,NA,NA,NA,NA,-3.436,6.3152,-0.363,15.3659,-3.852,11.972
2022 THD,KSTdGD80.185,WIL,0.2738,0.162,0.8366,-0.0454,0.1268,-0.799,2.8703,0.383,3.2377,NA,NA,NA,NA,0.162,6.6063,-0.15,15.7555,-0.569,12.8082
2022 THD,KSTdGD80.186,WIL,-0.1623,-0.324,0.8366,-0.0454,0.1833,-1.536,3.026,0.783,3.4461,NA,NA,NA,NA,-0.324,6.9415,1.541,16.6909,-1.48,13.8658
2022 THD,KSTdGD80.187,WIL,1.0616,1.04,0.8366,-0.0454,0.0245,0.283,3.0154,-1.201,3.4286,NA,NA,NA,NA,1.04,7.0014,-0.861,16.8917,-0.144,13.9067
2022 THD,KSTdGD80.188,WIL,-0.3893,0.643,0.8366,-0.0454,-1.1704,-0.174,2.9517,0.493,3.3811,NA,NA,NA,NA,0.643,6.8851,0.826,16.6173,0.835,13.6175
2022 THD,KSTdGD80.189,WIL,-0.8434,-2.065,0.8366,-0.0454,1.3851,-0.495,2.9153,1.047,3.4133,NA,NA,NA,NA,-2.065,6.842,0.329,16.1791,0.176,13.4249
2022 THD,KSTdGD80.19,WIL,1.1132,0.688,0.8366,-0.0454,0.4821,0.525,2.9861,0.656,3.3871,NA,NA,NA,NA,0.688,6.9549,-1.147,16.663,0.684,13.827
2022 THD,KSTdGD80.190,WIL,0.5003,-0.041,0.8366,-0.0454,0.6137,-1.165,2.9646,0.232,3.4368,NA,NA,NA,NA,-0.041,6.8424,-0.526,16.3488,1.049,13.5307
2022 THD,KSTdGD80.191,WIL,0.4684,-0.441,0.8366,-0.0454,1.0311,-0.796,5.7949,0.861,6.7551,NA,NA,NA,NA,-0.441,13.3957,0.142,32.3595,-3.22,26.0269
2022 THD,KSTdGD80.192,WIL,0.0142,0.547,0.8366,-0.0454,-0.6041,-0.242,5.8545,0.334,6.6442,NA,NA,NA,NA,0.547,13.6241,0.165,32.5179,0.913,26.5565
2022 THD,KSTdGD80.193,WIL,-0.671,-1.079,0.8366,-0.0454,0.4626,-0.386,5.7694,1.829,6.8332,NA,NA,NA,NA,-1.079,13.2552,0.422,32.066,-1.743,25.5083
2022 THD,KSTdGD80.194,WIL,-0.0791,0.745,0.8366,-0.0454,-0.9344,-0.216,5.9016,-0.488,6.7084,NA,NA,NA,NA,0.745,13.6432,-0.348,16.6475,0.54,13.6274
2022 THD,KSTdGD80.195,WIL,0.8712,-0.987,0.8366,-0.0454,2.1069,0.214,5.0061,2.362,5.9479,NA,NA,NA,NA,-0.987,11.2476,0.791,27.3599,-1.165,19.7767
2022 THD,KSTdGD80.197,WIL,-0.668,-0.372,0.8366,-0.0454,-0.3356,-0.33,5.5436,-1.439,6.5207,NA,NA,NA,NA,-0.372,12.7423,-1.131,31.0313,-2.795,23.5216
2022 THD,KSTdGD80.198,WIL,0.4242,0.602,0.8366,-0.0454,-0.2016,-0.073,5.951,0.089,6.8523,NA,NA,NA,NA,0.602,13.856,0.03,33.4682,1.094,27.6583
2022 THD,KSTdGD80.199,WIL,1.7907,0.9,0.8366,-0.0454,1.0099,0.442,5.855,-0.22,6.8379,NA,NA,NA,NA,0.9,13.4588,-0.266,32.4045,0.842,26.5627
2022 THD,KSTdGD80.2,WIL,-0.28,-0.645,0.8366,-0.0454,0.4138,-0.517,2.995,-1.523,3.4262,NA,NA,NA,NA,-0.645,6.9338,0.425,16.724,-0.008,13.9328
2022 THD,KSTdGD80.201,WIL,-0.5495,-2.457,0.8366,-0.0454,2.1627,1.124,5.6438,1.383,6.5628,NA,NA,NA,NA,-2.457,13.083,-1.092,31.6312,-0.223,25.1884
2022 THD,KSTdGD80.202,WIL,0.0595,0.018,0.8366,-0.0454,0.0471,1.385,5.8472,-1.284,6.7062,NA,NA,NA,NA,0.018,13.6153,-1.164,32.8693,0.593,27.0486
2022 THD,KSTdGD80.203,WIL,-0.8808,0.418,0.8366,-0.0454,-1.4726,-0.851,5.8233,-0.822,6.5841,NA,NA,NA,NA,0.418,13.5553,-0.07,32.7022,0.677,26.5498
2022 THD,KSTdGD80.204,WIL,0.3357,-0.66,0.8366,-0.0454,1.1289,-0.606,5.9405,0.17,6.776,NA,NA,NA,NA,-0.66,13.9027,1.143,33.3682,-0.35,27.5204
2022 THD,KSTdGD80.206,WIL,1.1784,0.815,0.8366,-0.0454,0.412,-0.543,5.7541,-0.019,6.6691,NA,NA,NA,NA,0.815,13.2751,-0.449,32.0133,1.067,26.3544
2022 THD,KSTdGD80.207,WIL,-1.2732,-1.662,0.8366,-0.0454,0.4408,0.47,5.891,0.912,6.817,NA,NA,NA,NA,-1.662,13.6312,0.344,32.9422,0.306,27.3169
2022 THD,KSTdGD80.208,WIL,0.617,0.077,0.8366,-0.0454,0.6123,0.086,5.8218,-0.478,6.5911,NA,NA,NA,NA,0.077,13.4531,-0.316,32.6648,0.732,26.6852
2022 THD,KSTdGD80.209,WIL,0.5887,0.844,0.8366,-0.0454,-0.2895,-0.931,5.8245,-0.824,6.8121,NA,NA,NA,NA,0.844,13.3767,-0.734,32.5745,0.669,26.9968
2022 THD,KSTdGD80.21,WIL,0.5512,0.341,0.8366,-0.0454,0.2383,1.279,2.9273,-0.408,3.3907,NA,NA,NA,NA,0.341,6.8658,-0.006,16.3421,0.665,13.5346
2022 THD,KSTdGD80.210,WIL,-1.259,-0.91,0.8366,-0.0454,-0.3957,0.01,5.5371,0.463,6.5904,NA,NA,NA,NA,-0.91,12.986,-0.044,31.1029,0.645,25.3267
2022 THD,KSTdGD80.211,WIL,0.7051,0.883,0.8366,-0.0454,-0.2017,-0.489,5.9254,-0.69,6.7136,NA,NA,NA,NA,0.883,13.4894,-1.017,33.1153,0.79,25.9891
2022 THD,KSTdGD80.212,WIL,0.0969,-1.168,0.8366,-0.0454,1.4342,-0.241,6.0854,1.846,6.81,NA,NA,NA,NA,-1.168,13.8109,-0.126,33.456,-1.822,27.6391
2022 THD,KSTdGD80.213,WIL,-1.0079,-0.362,0.8366,-0.0454,-0.7323,-0.297,5.9059,-0.586,6.7187,NA,NA,NA,NA,-0.362,13.5559,1.626,33.026,-1.24,27.3524
2022 THD,KSTdGD80.214,WIL,-0.089,-1.347,0.8366,-0.0454,1.4263,0.503,5.8964,-1.607,6.7103,NA,NA,NA,NA,-1.347,13.446,-0.799,32.6354,-0.291,26.9151
2022 THD,KSTdGD80.215,WIL,-0.4891,0.262,0.8366,-0.0454,-0.8516,0.588,5.8172,2.278,6.803,NA,NA,NA,NA,0.262,13.5962,0.004,32.4126,0.325,26.9265
2022 THD,KSTdGD80.216,WIL,0.6137,0.736,0.8366,-0.0454,-0.1387,-0.299,5.8412,-0.515,6.6952,NA,NA,NA,NA,0.736,13.791,0.175,33.301,0.196,27.6345
2022 THD,KSTdGD80.217,WIL,0.6781,0.861,0.8366,-0.0454,-0.2074,-0.442,5.3997,0.172,6.4262,NA,NA,NA,NA,0.861,12.4199,-0.843,29.6194,0.835,23.528
2022 THD,KSTdGD80.218,WIL,0.5862,1.161,0.8366,-0.0454,-0.6517,0.418,5.8629,-0.008,6.6854,NA,NA,NA,NA,1.161,13.6682,-0.773,32.9929,0.416,27.2688
2022 THD,KSTdGD80.219,WIL,-0.3149,-1.308,0.8366,-0.0454,1.126,-1.189,5.9683,-1.449,6.7487,NA,NA,NA,NA,-1.308,13.7441,1.119,33.1834,0.802,27.6114
2022 THD,KSTdGD80.22,WIL,0.9063,1.025,0.8366,-0.0454,-0.1346,1.452,2.9594,1.721,3.4237,NA,NA,NA,NA,1.025,6.7951,-1.197,16.4594,1.503,13.6711
2022 THD,KSTdGD80.220,WIL,0.5531,0.676,0.8366,-0.0454,-0.1393,0.215,5.9583,-0.878,6.8481,NA,NA,NA,NA,0.676,13.8973,-0.012,33.1655,0.771,27.5752
2022 THD,KSTdGD80.221,WIL,0.6639,-0.687,0.8366,-0.0454,1.5317,0.717,5.5774,2.663,6.4109,NA,NA,NA,NA,-0.687,12.6341,-0.491,30.4007,1.044,24.2971
2022 THD,KSTdGD80.222,WIL,-0.6379,-0.781,0.8366,-0.0454,0.1622,0.657,5.8769,0.11,6.7138,NA,NA,NA,NA,-0.781,13.5325,-0.471,32.9709,-0.897,27.1452
2022 THD,KSTdGD80.224,WIL,-0.0691,1.235,0.8366,-0.0454,-1.4786,0.094,5.87,-0.129,6.7435,NA,NA,NA,NA,1.235,13.485,0.112,32.5682,0.681,26.9064
2022 THD,KSTdGD80.225,WIL,0.8778,0.719,0.8366,-0.0454,0.18,-0.06,5.837,-0.951,6.481,NA,NA,NA,NA,0.719,13.6512,0.486,32.6223,0.67,26.7821
2022 THD,KSTdGD80.226,WIL,0.9869,0.377,0.8366,-0.0454,0.6915,0.117,5.8452,-0.389,6.8388,NA,NA,NA,NA,0.377,13.6246,-0.246,32.6061,-0.401,27.1461
2022 THD,KSTdGD80.227,WIL,1.702,1.139,0.8366,-0.0454,0.6383,-0.174,5.7656,-0.508,6.6729,NA,NA,NA,NA,1.139,13.1795,0.083,32.0587,0.477,26.1951
2022 THD,KSTdGD80.229,WIL,-1.002,0.744,0.8366,-0.0454,-1.9796,0.434,5.74,0.252,6.4696,NA,NA,NA,NA,0.744,13.1459,0.395,32.1844,0.229,25.9804
2022 THD,KSTdGD80.230,WIL,0.6299,-0.087,0.8366,-0.0454,0.8128,-0.332,5.8061,-1.004,6.7896,NA,NA,NA,NA,-0.087,13.4155,-0.328,32.269,0.217,26.547
2022 THD,KSTdGD80.231,WIL,0.5577,-0.34,0.8366,-0.0454,1.0178,0.89,5.7814,0.208,6.8029,NA,NA,NA,NA,-0.34,13.535,0.369,32.3947,1.011,26.8569
2022 THD,KSTdGD80.232,WIL,-0.2776,0.792,0.8366,-0.0454,-1.2127,-0.974,5.8931,-1.644,6.7697,NA,NA,NA,NA,0.792,13.4799,0.026,32.7593,0.305,27.1093
2022 THD,KSTdGD80.233,WIL,-0.146,-1.249,0.8366,-0.0454,1.2506,0.324,5.9013,1.355,6.5715,NA,NA,NA,NA,-1.249,13.659,0.764,32.8509,-0.888,26.7702
2022 THD,KSTdGD80.238,WIL,0.5315,0.447,0.8366,-0.0454,0.0958,0.588,5.4927,0.132,6.5297,NA,NA,NA,NA,0.447,12.8586,-0.781,30.3039,0.435,24.8305
2022 THD,KSTdGD80.239,WIL,0.2677,-1.861,0.8366,-0.0454,2.4135,0.765,5.4162,-0.01,6.5218,NA,NA,NA,NA,-1.861,12.5182,0.001,30.0547,0.616,24.1793
2022 THD,KSTdGD80.24,WIL,0.9187,0.291,0.8366,-0.0454,0.7117,-1.724,2.9762,1.056,3.4045,NA,NA,NA,NA,0.291,6.8602,-0.012,16.4917,-0.067,13.7047
2022 THD,KSTdGD80.243,WIL,-0.3237,-1.179,0.8366,-0.0454,0.9698,0.522,5.8886,0.577,6.6647,NA,NA,NA,NA,-1.179,13.5445,-0.412,32.849,0.057,27.1063
2022 THD,KSTdGD80.246,WIL,0.7626,0.288,0.8366,-0.0454,0.5381,0.443,5.4006,0.102,6.1242,NA,NA,NA,NA,0.288,12.4214,-0.307,29.7195,-0.135,23.1267
2022 THD,KSTdGD80.25,WIL,0.5544,0.414,0.8366,-0.0454,0.1592,0.029,3.0295,-0.206,3.437,NA,NA,NA,NA,0.414,6.9839,-0.674,16.9004,0.253,13.9432
2022 THD,KSTdGD80.252,WIL,0.3777,1.038,0.8366,-0.0454,-0.7487,0.709,5.6515,0.806,6.4321,NA,NA,NA,NA,1.038,12.7355,-0.362,31.3701,0.189,24.3518
2022 THD,KSTdGD80.256,WIL,0.6491,0.238,0.8366,-0.0454,0.4661,-0.048,5.8041,0.578,6.767,NA,NA,NA,NA,0.238,13.4321,-0.55,32.3955,-0.08,26.7451
2022 THD,KSTdGD80.257,WIL,0.5547,0.681,0.8366,-0.0454,-0.1432,-1.25,5.8954,0.546,6.6932,NA,NA,NA,NA,0.681,13.7553,1.319,33.2305,1.503,27.3518
2022 THD,KSTdGD80.258,WIL,-1.1263,-0.919,0.8366,-0.0454,-0.235,-1.145,5.9148,0.834,6.746,NA,NA,NA,NA,-0.919,13.6709,0.158,33.0833,-0.256,27.1984
2022 THD,KSTdGD80.259,WIL,0.6228,0.555,0.8366,-0.0454,0.0769,-0.126,5.0794,0.066,5.954,NA,NA,NA,NA,0.555,11.6649,-0.86,28.0651,0.352,20.8682
2022 THD,KSTdGD80.26,WIL,-0.1839,-1.04,0.8366,-0.0454,0.9707,0.271,2.9715,2.434,3.4644,NA,NA,NA,NA,-1.04,6.9419,0.356,16.6164,0.775,13.8416
2022 THD,KSTdGD80.261,WIL,1.7968,0.883,0.8366,-0.0454,1.0361,0.192,5.8492,-0.149,6.704,NA,NA,NA,NA,0.883,13.4941,-0.947,32.6898,0.18,27.0598
2022 THD,KSTdGD80.262,WIL,0.4503,-0.415,0.8366,-0.0454,0.9811,0.328,5.8529,0.83,6.8681,NA,NA,NA,NA,-0.415,13.3018,0.847,32.1599,0.433,25.6171
2022 THD,KSTdGD80.263,WIL,0.0413,-0.827,0.8366,-0.0454,0.9845,-0.773,5.9254,0.728,6.8454,NA,NA,NA,NA,-0.827,13.656,1.516,32.942,0.35,27.176
2022 THD,KSTdGD80.264,WIL,0.1498,-1.847,0.8366,-0.0454,2.264,-1.518,5.9612,0.47,6.8205,NA,NA,NA,NA,-1.847,13.6911,1.264,33.1568,-1.705,27.4114
2022 THD,KSTdGD80.265,WIL,1.746,0.881,0.8366,-0.0454,0.9807,0.469,5.5288,0.237,6.514,NA,NA,NA,NA,0.881,12.7118,0.093,30.4471,0.415,24.5101
2022 THD,KSTdGD80.266,WIL,1.1503,-0.037,0.8366,-0.0454,1.3462,0.587,5.9098,-0.204,6.7274,NA,NA,NA,NA,-0.037,13.7328,0.399,33.0328,1.107,27.2685
2022 THD,KSTdGD80.268,WIL,1.1909,0.113,0.8366,-0.0454,1.2221,0.654,5.7767,1.775,6.6817,NA,NA,NA,NA,0.113,13.4065,-1.426,32.3181,1.081,26.585
2022 THD,KSTdGD80.269,WIL,-0.0291,0.224,0.8366,-0.0454,-0.287,0.208,5.9399,-1.338,6.7945,NA,NA,NA,NA,0.224,13.5459,-0.038,33.2614,0.266,26.6326
2022 THD,KSTdGD80.270,WIL,-0.8884,0.582,0.8366,-0.0454,-1.6672,0.019,5.866,-0.606,6.746,NA,NA,NA,NA,0.582,13.5068,0.397,32.7443,-0.068,27.0265
2022 THD,KSTdGD80.272,WIL,0.7514,0.116,0.8366,-0.0454,0.7204,-0.283,5.7233,0.108,6.5501,NA,NA,NA,NA,0.116,13.3492,-0.168,32.067,0.686,26.3384
2022 THD,KSTdGD80.273,WIL,-1.2642,-0.956,0.8366,-0.0454,-0.3494,-0.024,5.5529,0.876,6.5231,NA,NA,NA,NA,-0.956,12.8309,0.131,30.7323,1.418,24.399
2022 THD,KSTdGD80.274,WIL,1.405,0.118,0.8366,-0.0454,1.4592,1.106,5.8899,0.217,6.7592,NA,NA,NA,NA,0.118,13.4757,-0.389,32.9058,0.586,27.268
2022 THD,KSTdGD80.275,WIL,0.2536,-0.246,0.8366,-0.0454,0.5665,-1.615,5.7901,0.049,6.7688,NA,NA,NA,NA,-0.246,13.4652,0.134,32.3671,0.417,26.7065
2022 THD,KSTdGD80.276,WIL,1.2392,1.309,0.8366,-0.0454,-0.0791,0.118,5.8037,0.367,6.7652,NA,NA,NA,NA,1.309,13.2323,-0.797,31.65,0.541,25.8709
2022 THD,KSTdGD80.277,WIL,0.4045,0.785,0.8366,-0.0454,-0.4314,0.29,5.8009,-0.709,6.5913,NA,NA,NA,NA,0.785,13.15,-0.711,32.2918,1.014,25.3744
2022 THD,KSTdGD80.278,WIL,-1.7972,-3.064,0.8366,-0.0454,1.4363,1.023,5.8649,0.005,6.7916,NA,NA,NA,NA,-3.064,13.4172,-0.191,32.496,0.139,26.7842
2022 THD,KSTdGD80.279,WIL,0.6842,-0.728,0.8366,-0.0454,1.6012,0.388,5.817,0.656,6.6673,NA,NA,NA,NA,-0.728,13.4061,0.475,32.2334,-1.031,26.3141
2022 THD,KSTdGD80.28,WIL,-0.2342,-0.779,0.8366,-0.0454,0.6177,-0.562,2.5195,1.045,3.1724,NA,NA,NA,NA,-0.779,5.8214,-0.186,13.6459,-0.068,10.7471
2022 THD,KSTdGD80.280,WIL,0.5423,0.533,0.8366,-0.0454,0.0105,-0.985,5.8834,-0.092,6.6755,NA,NA,NA,NA,0.533,13.5478,-0.455,32.4623,0.372,26.2954
2022 THD,KSTdGD80.281,WIL,0.0445,0.317,0.8366,-0.0454,-0.309,-0.69,6.0286,-0.233,6.8716,NA,NA,NA,NA,0.317,13.8455,-0.093,33.1408,-0.156,27.5205
2022 THD,KSTdGD80.282,WIL,0.7443,0.283,0.8366,-0.0454,0.523,0.305,5.5255,0.365,6.4937,NA,NA,NA,NA,0.283,12.7632,-0.533,31.0011,0.144,24.5377
2022 THD,KSTdGD80.284,WIL,0.0593,0.816,0.8366,-0.0454,-0.858,0.05,5.7749,-0.131,6.6627,NA,NA,NA,NA,0.816,13.3405,-0.29,31.9451,0.753,26.2381
2022 THD,KSTdGD80.285,WIL,-0.8554,-0.886,0.8366,-0.0454,0.0347,-1.932,5.1293,-0.281,6.1392,NA,NA,NA,NA,-0.886,11.751,-0.633,28.6362,-2.396,20.7391
2022 THD,KSTdGD80.286,WIL,0.374,-1.594,0.8366,-0.0454,2.2313,-2.08,5.8193,-0.743,6.7195,NA,NA,NA,NA,-1.594,13.2998,0.983,32.6414,-1.436,26.3361
2022 THD,KSTdGD80.287,WIL,-1.5102,-1.517,0.8366,-0.0454,0.0077,-0.137,5.8221,0.001,6.6995,NA,NA,NA,NA,-1.517,13.6291,1.229,32.7985,-0.473,27.0198
2022 THD,KSTdGD80.29,WIL,0.0732,1.217,0.8366,-0.0454,-1.2969,-0.166,2.9295,-0.289,3.2307,NA,NA,NA,NA,1.217,6.746,-1.304,16.3442,0.165,13.3358
2022 THD,KSTdGD80.290,WIL,-0.5105,-0.059,0.8366,-0.0454,-0.5119,0.253,5.8005,1.287,6.8346,NA,NA,NA,NA,-0.059,13.255,0.094,32.1156,0.523,25.5298
2022 THD,KSTdGD80.291,WIL,0.1002,-0.647,0.8366,-0.0454,0.8472,-1.015,5.785,-0.021,6.716,NA,NA,NA,NA,-0.647,13.2744,1.285,32.2169,-1.737,25.6181
2022 THD,KSTdGD80.292,WIL,1.9852,1.142,0.8366,-0.0454,0.956,-0.284,5.83,-0.222,6.5326,NA,NA,NA,NA,1.142,13.5778,0.159,32.6784,0.407,26.5963
2022 THD,KSTdGD80.293,WIL,0.3845,-1.829,0.8366,-0.0454,2.5097,-1.848,5.8951,1.525,6.7248,NA,NA,NA,NA,-1.829,13.4473,1.633,32.7326,-1.095,26.2127
2022 THD,KSTdGD80.294,WIL,1.2479,-0.147,0.8366,-0.0454,1.5816,0.002,5.5995,-1.232,6.5785,NA,NA,NA,NA,-0.147,12.5931,-0.775,30.7738,1.193,23.2939
2022 THD,KSTdGD80.295,WIL,-0.4563,-0.04,0.8366,-0.0454,-0.472,0.559,5.6979,0.016,6.6526,NA,NA,NA,NA,-0.04,13.0261,-1.315,31.6818,0.077,25.112
2022 THD,KSTdGD80.296,WIL,0.8337,0.631,0.8366,-0.0454,0.2298,-0.899,5.8416,-0.281,6.668,NA,NA,NA,NA,0.631,13.477,-1.308,32.7415,0.274,26.9907
2022 THD,KSTdGD80.297,WIL,-0.0024,-0.249,0.8366,-0.0454,0.2796,-0.47,5.6248,1.754,6.3908,NA,NA,NA,NA,-0.249,12.8842,1.589,31.5323,-0.167,25.1142
2022 THD,KSTdGD80.298,WIL,-1.6041,-1.103,0.8366,-0.0454,-0.5682,-0.827,5.8745,-0.09,6.7611,NA,NA,NA,NA,-1.103,13.5637,2.662,32.92,-0.206,27.1392
2022 THD,KSTdGD80.3,WIL,0.0738,-0.241,0.8366,-0.0454,0.3569,-0.563,3.0029,-1.661,3.3953,NA,NA,NA,NA,-0.241,6.8757,-0.321,16.6971,0.584,13.865
2022 THD,KSTdGD80.30,WIL,-1.2778,0.553,0.8366,-0.0454,-2.0758,-0.357,2.9275,-1.432,3.3063,NA,NA,NA,NA,0.553,6.8373,0.836,16.2483,-0.166,13.3951
2022 THD,KSTdGD80.300,WIL,1.0307,-0.035,0.8366,-0.0454,1.2083,-0.461,5.7668,-1.147,6.5876,NA,NA,NA,NA,-0.035,13.1847,0.405,32.0604,-0.119,25.8283
2022 THD,KSTdGD80.301,WIL,-0.9484,-1.101,0.8366,-0.0454,0.173,0.479,5.8344,0.2,6.8,NA,NA,NA,NA,-1.101,13.5876,1.847,32.689,-0.176,27.148
2022 THD,KSTdGD80.302,WIL,0.0783,0.861,0.8366,-0.0454,-0.8874,-0.067,5.7717,-0.698,6.7252,NA,NA,NA,NA,0.861,13.4135,-0.238,32.3346,-0.434,26.6634
2022 THD,KSTdGD80.303,WIL,0.3047,0.778,0.8366,-0.0454,-0.5366,-0.18,5.7623,0.235,6.6725,NA,NA,NA,NA,0.778,13.321,-0.546,32.2033,0.634,26.5257
2022 THD,KSTdGD80.305,WIL,0.5084,-0.413,0.8366,-0.0454,1.0447,-0.895,5.8506,-1.37,6.7556,NA,NA,NA,NA,-0.413,13.3101,1.179,32.5827,0.265,26.6474
2022 THD,KSTdGD80.306,WIL,0.766,-0.101,0.8366,-0.0454,0.983,-0.488,5.8622,-0.803,6.7832,NA,NA,NA,NA,-0.101,13.7471,1.289,33.0976,0.483,26.9735
2022 THD,KSTdGD80.307,WIL,-0.5891,-1.689,0.8366,-0.0454,1.2471,-0.57,5.7943,-0.149,6.562,NA,NA,NA,NA,-1.689,13.0811,-0.258,32.0653,-0.326,25.9486
2022 THD,KSTdGD80.308,WIL,0.7671,0.523,0.8366,-0.0454,0.2768,-0.045,5.9753,-0.184,6.777,NA,NA,NA,NA,0.523,13.6932,-0.196,33.2709,0.786,27.6529
